,age,norm_r,norm_s,norm_t,post_tran,pre_tran,rotate,scale,session_id,spatial,tracing_item,translate,human_rating,human_norm_rating,norm_shape,norm_spatial,overall
380,8,0.297550871874,3.91559824507,0.663579181032,-0.240254968405,0.013173266314,0.0805009,0.476584389227,cdm_run_v31528057799205,4.87672829797,square,0.102431,0,-1.10514071141,1.23280505293,1.96009001403,3.19289506697
381,8,2.40702342094,1.84780201228,1.61611833227,-0.250340044498,-0.158684000373,0.280353,0.272718329965,cdm_run_v31528057799205,5.87094376548,shape,0.168843,0,-1.26891814421,1.18646830108,2.3563246738,3.54279297488
382,5,0.0675273668649,1.08561588327,0.855745047867,-0.306639522314,0.0296307001263,0.0587084,0.197573651742,cdm_run_v31528068401956,2.00888829801,square,0.115829,0,-1.10514071141,0.927795494968,0.817140981561,1.74493647653
383,9,-0.142516260084,-0.687484462112,-0.588090711282,-0.584405779839,-0.464994192123,0.0388088,0.022761949139,cdm_run_v31530651751438,-1.41809143348,square,0.0151633,2,0.384774151605,-0.3484255299,-0.548647614891,-0.897073144791
384,9,-0.524095515707,-0.349343831656,-0.440120985816,-0.617996275425,-0.349711328745,0.00265786,0.0560995656383,cdm_run_v31530651751438,-1.31356033318,shape,0.0254799,3,0.789386222438,-0.502759958728,-0.506987787303,-1.00974774603
385,6,-0.169335887198,-0.292484734839,-0.0897947793641,-0.0784745290875,-0.0128043647856,0.0362679,0.0617053597768,cdm_run_v31528062667359,-0.5516154014,square,0.049905,0,-0.924134115767,1.97611923339,-0.203322233233,1.77279700015
386,6,-0.54242195832,0.286821916208,-0.651291164754,-0.497980058193,-0.319519728422,0.000921607,0.118819770849,cdm_run_v31528062667359,-0.906891206866,shape,0.0107569,4,0.978838315079,0.0486649015901,-0.344913862516,-0.296248960925
387,10,-0.420744163167,-0.85594899077,-0.374989981091,-0.737946391106,-0.314186096191,0.0124494,0.0061528659816,cdm_run_v31528998426371,-1.65168313503,square,0.0300209,4,1.42089520039,-1.05388110977,-0.641743258052,-1.69562436782
388,10,-0.392724413418,-0.5902899559,-0.100214879547,-0.297525078058,-0.163543045521,0.015104,0.0323444508619,cdm_run_v31528998426371,-1.08322924887,shape,0.0491785,1,-0.5796736197,0.969672595136,-0.415191630625,0.554480964511
389,8,-0.473090937037,0.141162374272,-0.285585091232,-0.464733451605,-0.251797825098,0.00749005,0.104459053706,cdm_run_v31532037422524,-0.617513653998,shape,0.0362543,3,0.394043250686,0.201419302759,-0.229585324635,-0.0281660218764
390,10,-0.359563241194,0.917719076012,0.399938454949,-0.13224068284,0.0188194718212,0.0182457,0.181020540794,cdm_run_v31530652397289,0.958094289767,square,0.0840497,1,-1.15915063628,1.72908600316,0.398357508613,2.12744351177
391,4,0.238085164749,0.468643318752,0.0087336145921,-0.392497897148,-0.0615341514349,0.0748671,0.136745721307,cdm_run_v31527014921221,0.715462098094,square,0.0567745,0,-1.22884788078,0.533311787334,0.301658868269,0.834970655603
392,4,-0.0892918239701,3.21518776519,-0.359215684902,-0.364195972681,-0.072299644351,0.0438513,0.407530232858,cdm_run_v31527014921221,2.76668025632,shape,0.0311207,1,-0.473631733463,0.663347420067,1.11915140947,1.78249882954
393,8,-0.279429459036,-0.639234282523,-0.771526785995,-0.742346644402,-0.619979321957,0.0258376,0.0275189816819,cdm_run_v31531516376775,-1.69019052755,square,0.00237395,4,1.42089520039,-1.07409845302,-0.657089995329,-1.73118844835
394,4,-0.550755833666,-0.87308319083,-0.473727781052,-0.562733530998,-0.449791073799,0.000132053,0.00446358838772,cdm_run_v31526239192649,-1.89756680555,square,0.0231368,3,0.789386222438,-0.248850513577,-0.739737742865,-0.988588256442
395,4,-0.369970637131,-0.598266349747,-0.790487495752,-0.460090428591,-0.405258208513,0.0172597,0.0315580503671,cdm_run_v31526239192649,-1.75872448263,shape,0.00105199,0,-0.958219013401,0.222752072413,-0.68440351967,-0.461651447257
396,9,-0.545507096795,-0.582146802169,-0.705020586218,-0.748294711113,-0.697076201439,0.00062932,0.0331472923774,cdm_run_v31533413499150,-1.83267448518,shape,0.00701083,4,1.55969671373,-1.10142735848,-0.713875555721,-1.8153029142
397,10,0.664787342615,0.0541185793658,0.127458213735,-0.562545001507,-0.262519776821,0.115293,0.0958773205694,cdm_run_v31529363999189,0.846364135716,square,0.0650521,2,0.157877244488,-0.247984298572,0.353828569944,0.105844271372
398,10,-0.314353344365,0.746075070812,-0.22863669787,-0.594006299973,-0.201025083661,0.0225289,0.164097989925,cdm_run_v31529363999189,0.203085028577,shape,0.0402248,3,0.479632096879,-0.392535947609,0.0974560968903,-0.295079850718
399,6,-0.513028316201,-0.338265297443,-0.721240372169,-0.793077230453,-0.229186117649,0.00370637,0.0571918091953,cdm_run_v31525974358965,-1.57253398581,square,0.00587997,4,1.42089520039,-1.30718450565,-0.610199153947,-1.9173836596
400,6,-0.531015167385,-0.771566760657,-0.333780026725,-0.730218708515,-0.281041562557,0.00200229,0.0144721928341,cdm_run_v31527977844711,-1.63636195477,square,0.0328941,4,1.50542933607,-1.01837560567,-0.63563715445,-1.65401276012
401,6,-0.45848627843,-0.321365696923,-0.496567378481,-0.568546831608,-0.426100492477,0.0088737,0.0588579573904,cdm_run_v31527977844711,-1.27641935383,shape,0.0215444,3,1.68096808989,-0.275560224571,-0.492185620373,-0.767745844944
402,4,-0.283835186282,-0.626246424751,-0.235674747643,-0.67992079258,-0.347620695829,0.0254202,0.0287994673218,cdm_run_v31526675238573,-1.14575635867,square,0.0397341,3,0.789386222438,-0.787277493191,-0.440111186688,-1.22738867988
403,8,-0.525524791046,-0.694570062136,-0.597809444777,-0.803151726723,-0.537080287933,0.00252245,0.0220633728811,cdm_run_v31526249878999,-1.81790429796,square,0.0144857,4,1.42089520039,-1.35347264759,-0.707989044899,-2.06146169249
404,8,-0.506026650866,-0.5525562832,-0.660337217315,-0.617324054241,-0.545941889286,0.00436971,0.0360646506731,cdm_run_v31526249878999,-1.71892015138,shape,0.0101262,3,-0.816496580928,-0.499671380525,-0.668539900399,-1.16821128092
405,10,-0.35659196132,-0.364326182402,-0.132041723741,-0.454350173473,-0.116829529405,0.0185272,0.0546224409794,cdm_run_v31527970381589,-0.852959867463,square,0.0469595,3,0.394043250686,0.249126169594,-0.323420065026,-0.0742938954321
406,10,-0.540004159806,0.156495106206,-0.378888375076,-0.624467849731,-0.299883276224,0.00115067,0.10597072279,cdm_run_v31527970381589,-0.762397428676,shape,0.0297491,1,-0.757136233803,-0.532494164988,-0.287327308181,-0.819821473168
407,9,-0.477337809,-0.470287019459,-0.493006042107,-0.828132927418,-0.32979169488,0.0070877,0.044175658098,cdm_run_v31531504712583,-1.44063087057,square,0.0217927,4,1.55969671373,-1.46825092858,-0.557630482768,-2.02588141134
408,9,0.0246311629252,-0.110612063229,0.306757085561,-0.573032021523,-0.23766683042,0.0546444,0.0796363649022,cdm_run_v31531504712583,0.220776185257,shape,0.077553,3,0.266175331293,-0.29616781644,0.10450673096,-0.19166108548
409,10,-0.548094474643,-0.588514866023,-0.515274793029,-0.884444415569,-0.38034376502,0.000384191,0.0325194587144,cdm_run_v31530484140727,-1.6518841337,square,0.0202401,4,1.50542933607,-1.72697891721,-0.641823364067,-2.36880228128
410,10,-0.534917413102,-0.732930582026,-0.575245230588,-0.727032065392,-0.547559857368,0.00163259,0.0182813715905,cdm_run_v31530484140727,-1.84309322572,shape,0.0160589,4,1.42089520039,-1.00373429902,-0.71802784086,-1.72176213988
411,4,-0.239669195596,0.0437289787158,0.152515219957,-0.224267795682,-0.10048981756,0.0296045,0.0948529996483,cdm_run_v31529177399237,-0.0434249969237,shape,0.0667991,0,-0.924134115767,1.30625949675,-0.000788015453675,1.3054714813
412,2,-0.0418188990588,0.868980747897,-0.462850143091,-0.249713748693,-0.17242641747,0.0483489,0.176215381209,cdm_run_v31528052399312,0.364311705748,shape,0.0238952,0,-1.27130715686,1.18934587117,0.161711381245,1.35105725242
413,3,-0.54903913054,1.59714572795,-0.505303624897,-0.388874858618,-0.200021237135,0.000294694,0.24800588098,cdm_run_v31528227893962,0.542802972516,shape,0.0209353,0,-1.10514071141,0.549958150312,0.232847295612,0.782805445924
414,8,-0.227717578539,-0.786810089153,-0.612543882379,-0.82624566555,-0.571880459785,0.0307368,0.0129693381228,cdm_run_v31527960931784,-1.62707155007,square,0.0134584,4,1.42089520039,-1.45957974117,-0.631934556306,-2.09151429747
415,8,-0.522420516051,-0.761919136833,-0.447751396411,-0.646610319614,-0.416340976954,0.00281655,0.015423361532,cdm_run_v31527960931784,-1.73209104929,shape,0.0249479,3,1.68096808989,-0.63422965244,-0.673789030416,-1.30801868286
416,8,-0.29209143892,-0.764994689826,-0.333681060874,-0.813329637051,-0.216082766652,0.024638,0.0151201397451,cdm_run_v31530479451510,-1.39076718962,square,0.032901,4,1.42089520039,-1.40023593434,-0.537757809992,-1.93799374434
417,8,-0.543602891659,0.521177367824,-0.421731983138,-0.58078199625,-0.417672097683,0.000809725,0.141925104745,cdm_run_v31530479451510,-0.444157506974,shape,0.026762,3,0.911131743587,-0.331775743684,-0.160495961032,-0.492271704716
418,2,-0.551374392916,-0.752494605415,-0.187666269551,-0.584857821465,-0.271747350693,7.34505e-05,0.0163525353307,cdm_run_v31527972599108,-1.49153526788,square,0.0430813,2,0.157877244488,-0.350502474135,-0.577917922675,-0.92842039681
419,5,-0.166696039608,-0.653284539439,-0.659128112779,-0.438065826893,-0.373826473951,0.036518,0.0261337530682,cdm_run_v31526420267473,-1.47910869183,square,0.0102105,0,-1.10514071141,0.323946004325,-0.572965434711,-0.249019430387
420,5,3.69299123949,2.93844042581,1.12689713867,-0.109446801245,-0.0522628650069,0.402186,0.380245441158,cdm_run_v31526420267473,7.75832880397,shape,0.134734,0,-0.958219013401,1.8338144579,3.10852315896,4.94233761685
421,6,1.72885385816,-0.52429964143,-0.610601856825,-0.337233513594,-0.229573950171,0.216103,0.0388505007072,cdm_run_v31527795903170,0.593952359902,square,0.0135938,0,-1.10514071141,0.787228763595,0.253232373868,1.04046113746
422,6,0.0150185711614,-0.274964000235,-0.111019368836,-0.274440556765,-0.164965599775,0.0537337,0.0634327461906,cdm_run_v31527795903170,-0.370964797909,shape,0.0484252,1,-0.356129328724,1.07573641903,-0.131325736748,0.944410682286
423,9,-0.531728063451,-0.607509699063,-0.529815601791,-0.863520860672,-0.475075393915,0.00193475,0.0306467394896,cdm_run_v31532645137140,-1.66905336431,square,0.0192263,4,1.89153749908,-1.63084383978,-0.648665989706,-2.27950982949
424,9,-0.288538569273,-0.346892225798,-0.321105226268,-0.631512224674,-0.416819095612,0.0249746,0.0563412718651,cdm_run_v31532645137140,-0.956536021339,shape,0.0337778,4,1.42105963846,-0.564860153173,-0.364699308241,-0.929559461414
425,6,-0.543272641554,-0.817849926385,-0.474512336427,-0.720617830753,-0.425627738237,0.000841013,0.00990909011752,cdm_run_v31527977786628,-1.83563490437,square,0.0230821,4,1.42089520039,-0.974263544805,-0.715055401264,-1.68931894607
426,6,-0.497430944016,-0.217654715835,-0.706761524635,-0.50979834795,-0.463987499475,0.00518407,0.0690829247645,cdm_run_v31527977786628,-1.42184718449,shape,0.00688945,2,0.188011312169,-0.00563524991233,-0.550144432001,-0.555779681914
427,4,-0.392071048501,-0.761709347273,-0.0844291090563,-0.652432620525,-0.193598255515,0.0151659,0.0154440448905,cdm_run_v31528395759527,-1.23820950483,square,0.0502791,2,0.160579129181,-0.660980716093,-0.4769574661,-1.13793818219
428,4,-0.534889864113,-0.731905998723,0.134621046538,-0.29036462307,-0.19739459455,0.0016352,0.0183823862635,cdm_run_v31528395759527,-1.1321748163,shape,0.0655515,1,-0.0557667138825,1.0025719231,-0.434698398415,0.567873524683
429,7,0.108372701605,-0.606270509381,-0.178996000369,-0.339701741934,-0.171521604061,0.0625781,0.0307689124161,cdm_run_v31526768532130,-0.676893808144,square,0.0436858,0,-1.10514071141,0.775888275626,-0.253250692902,0.522637582723
430,7,0.221001624868,0.139552742577,0.625652311225,-0.543277204037,-0.185378953815,0.0732486,0.104300358538,cdm_run_v31526768532130,0.98620667867,shape,0.0997867,1,-0.0557667138825,-0.159456741434,0.409561420859,0.250104679426
431,3,-0.392180822251,-0.5193517995,-0.389979721905,-0.72862547636,-0.251594632864,0.0151555,0.0393383132973,cdm_run_v31527967199255,-1.30151234366,square,0.0289758,3,0.789386222438,-1.01105536313,-0.502186181227,-1.51324154436
432,6,-0.474701972374,-0.791899132721,-0.654878318306,-0.733991861343,-0.583841860294,0.00733742,0.0124676043247,cdm_run_v31528399799196,-1.9214794234,square,0.0105068,1,-0.185923092152,-1.03571168173,-0.749267878241,-1.78497955997
433,6,-0.163288831283,0.0702471906434,-0.41838005277,-0.518179059029,-0.346626609564,0.0368408,0.0974674561787,cdm_run_v31528399799196,-0.511421693409,shape,0.0269957,2,0.157877244488,-0.0441411497206,-0.187303431744,-0.231444581465
434,7,-0.461351162207,-0.779809711836,-0.45251610017,-0.878671348095,-0.441821306944,0.00860228,0.0136595121904,cdm_run_v31530394444658,-1.69367697421,square,0.0246157,4,1.42089520039,-1.70045406083,-0.658479483876,-2.35893354471
435,7,-0.468918901218,0.442402340382,-0.410448441756,-0.588793456554,-0.327268958092,0.00788531,0.134158597505,cdm_run_v31530394444658,-0.436965002592,shape,0.0275487,2,0.391498874442,-0.368585088962,-0.157629460138,-0.5262145491
436,10,-0.405886708279,-0.815356391364,-0.555913900888,-0.852163672447,-0.563681602478,0.013857,0.0101549301816,cdm_run_v31528484187332,-1.77715700053,square,0.0174067,4,1.42089520039,-1.57866225903,-0.691749615861,-2.27041187489
437,10,-0.44286040729,-0.47470121445,-0.506643249615,-0.639718770981,-0.482875913382,0.0103541,0.0437404582832,cdm_run_v31528484187332,-1.42420487135,shape,0.0208419,4,1.16482080671,-0.602565837916,-0.55108406459,-1.15364990251
438,6,-0.120914052657,-0.404758505228,-0.410131464173,-0.607915580273,-0.456951856613,0.0408554,0.0506361786047,cdm_run_v31528064164353,-0.935804022058,square,0.0275708,3,0.789386222438,-0.456443335489,-0.356436776677,-0.812880112166
439,6,-0.551270476229,-0.605726137246,-0.746217488565,-0.598794579506,-0.553328573704,8.32956e-05,0.0308225825989,cdm_run_v31528064164353,-1.90321410204,shape,0.00413854,3,1.17345381887,-0.414536110866,-0.741988416564,-1.15652452743
440,7,0.0286326272248,-0.454654474676,-0.171825996127,-0.659388959408,-0.134540528059,0.0550235,0.0457168860249,cdm_run_v31530652025116,-0.597847843579,square,0.0441857,2,0.391498874442,-0.692942215009,-0.22174771201,-0.914689927019
441,7,-0.548219490056,-0.366116975584,-0.366282420429,-0.488436490297,-0.431382626295,0.000372347,0.0544458849227,cdm_run_v31530652025116,-1.28061888607,shape,0.030628,3,0.912870929175,0.0925136473293,-0.493859302065,-0.401345654736
442,8,0.372697337014,-0.469698237229,-0.621565552049,-0.497568666935,-0.341073900461,0.0876203,0.0442337067157,cdm_run_v31526253016255,-0.718566452264,square,0.0128294,2,0.278543007266,0.0505550742035,-0.269858909636,-0.219303835433
443,9,-0.538517675455,-0.65664670579,-0.442147634344,-0.743197798729,-0.441360235214,0.0012915,0.0258022737891,cdm_run_v31532556021857,-1.63731201559,square,0.0253386,4,1.50542933607,-1.07800915498,-0.636015791716,-1.71402494669
444,9,-0.450691286646,-0.806238489393,-0.590563423286,-0.682141721249,-0.51631718874,0.0096122,0.0110538730823,cdm_run_v31532556021857,-1.84749319933,shape,0.0149909,4,1.42089520039,-0.797481741494,-0.719781406463,-1.51726314796
445,7,-0.0175789550756,-0.623079958744,-0.300933403973,-0.387219846249,-0.165837079287,0.0506454,0.029111652312,cdm_run_v31526060708396,-0.941592317792,shape,0.0351842,0,-1.1303235216,0.557562247371,-0.358743644219,0.198818603152
446,6,0.00470089415571,-0.391788747934,-0.334697970857,-0.619488060474,-0.188436105847,0.0527562,0.0519148797007,cdm_run_v31526666150080,-0.721785824635,square,0.0328301,2,0.157877244488,-0.509614093787,-0.271141958389,-0.780756052177
447,6,-0.439852184326,-0.693330492769,-0.75996943909,-0.568648576736,-0.515812575817,0.0106391,0.0221855832411,cdm_run_v31526666150080,-1.89315211619,shape,0.00317974,3,1.052273583,-0.276027701336,-0.737978312445,-1.01400601378
448,10,-0.308897377875,0.72068273246,-0.64459160688,-0.448495924473,-0.357223510742,0.0230458,0.161594534375,cdm_run_v31532028701741,-0.232806252294,shape,0.011224,1,-0.473631733463,0.276024021498,-0.0762640261783,0.199759995319
449,6,-0.479113716065,-0.183713296432,-0.00686856707258,-0.725953817368,-0.141217768192,0.00691945,0.0724292426027,cdm_run_v31528583252900,-0.669695579569,square,0.0556867,3,0.394043250686,-0.998780195485,-0.250381910688,-1.24916210617
450,6,-0.369956915412,0.424868573093,-0.721669080764,-0.554918348789,-0.37390384078,0.017261,0.132429926186,cdm_run_v31528583252900,-0.666757423082,shape,0.00585008,3,0.789386222438,-0.212942984934,-0.249210937721,-0.462153922655
451,2,-0.510816902892,0.928783486571,0.270228646267,-0.171671286225,-0.0133258160204,0.00391588,0.182111391886,cdm_run_v31529516750203,0.688195229945,shape,0.0750062,0,-0.866471234138,1.54791869539,0.290791929887,1.83871062528
452,4,-0.216366550557,-0.672661626329,-0.672919649644,-0.505118906498,-0.367564499378,0.0318122,0.0242233470612,cdm_run_v31527014641195,-1.56194782653,square,0.00924894,1,-0.224640690332,0.0158648473957,-0.605980145735,-0.59011529834
453,4,0.133828600976,-0.116513089753,0.248160695624,-0.402969360352,-0.177345469594,0.0649898,0.0790545769079,cdm_run_v31529524328211,0.265476206848,shape,0.0734676,0,-0.866471234138,0.48519974658,0.122321478794,0.607521225374
454,6,-0.546213132002,-0.430495829246,-0.330062352992,-0.556483864784,-0.385622024536,0.00056243,0.0480987105794,cdm_run_v31528671848731,-1.30677131424,shape,0.0331533,4,1.0619131671,-0.220135883183,-0.504282091508,-0.724417974691
455,9,1.51692718919,3.95905155251,2.15040484559,-0.288688510656,-0.0933061465621,0.196025,0.480868493439,cdm_run_v31525993726883,7.62638358729,shape,0.206094,0,-0.866471234138,1.01027296613,3.05593770867,4.0662106748
456,10,-0.259270143115,-0.295100300715,-0.42141213698,-0.772726893425,-0.378295153379,0.0277475,0.061447488571,cdm_run_v31529364077632,-0.97578258081,square,0.0267843,2,0.417189853474,-1.21368312716,-0.372369832582,-1.58605295974
457,10,-0.504562965679,0.078327395024,-0.351704320186,-0.431642889977,-0.297504872084,0.00450838,0.0982640914559,cdm_run_v31529364077632,-0.777939890841,shape,0.0316444,3,1.14749670095,0.353456741902,-0.29352160148,0.0599351404218
458,6,-0.150413637,-0.206039828675,-0.377112726896,-0.742101371288,-0.210131794214,0.0380606,0.0702280478847,cdm_run_v31528409084005,-0.733566192571,square,0.0298729,3,0.394043250686,-1.07297152454,-0.275836906551,-1.34880843109
459,6,-0.478450745944,0.775206181473,-0.560215329718,-0.554557859898,-0.269497513771,0.00698226,0.166970054705,cdm_run_v31528409084005,-0.263459894188,shape,0.0171068,2,0.455370138668,-0.211286687635,-0.0884807294621,-0.299767417097
460,10,-0.0596624110568,-0.515659787658,-0.727317018892,-0.754006206989,-0.362735033035,0.0466584,0.039702312367,cdm_run_v31529446827103,-1.30263921761,square,0.0054563,3,0.75074848824,-1.12766931885,-0.502635285602,-1.63030460445
461,10,-0.495646698368,-0.214300458739,-0.679175008615,-0.66430824995,-0.502886116505,0.00535311,0.0694136242624,cdm_run_v31529446827103,-1.38912216572,shape,0.00881281,3,0.0,-0.715544319645,-0.537102202123,-1.25264652177
462,6,-0.0516985365803,-0.311213684926,-0.264482416215,-0.583680927753,-0.128536462784,0.0474129,0.0598588542131,cdm_run_v31528408199131,-0.627394637722,square,0.0377256,0,-0.969334429511,-0.34509513448,-0.233523292161,-0.57861842664
463,6,-0.474673156764,-0.350284248271,-0.605656432816,-0.400762170553,-0.302914768457,0.00734015,0.0560068490416,cdm_run_v31528408199131,-1.43061383785,shape,0.0139386,1,-0.224640690332,0.495340870461,-0.553638294274,-0.0582974238138
464,2,-0.355405560404,-0.561214548673,6.51053907136,0.00342824473046,0.0369077846408,0.0186396,0.0352110237857,cdm_run_v31529272799029,5.59391896228,shape,0.510087,0,-0.866471234138,2.35242859102,2.24591920111,4.59834779213
465,3,-0.373197352078,0.20144189185,-0.572322152243,-0.617339789867,-0.374906718731,0.016954,0.110402070483,cdm_run_v31528493399220,-0.744077612471,shape,0.0162627,3,0.911131743587,-0.499743679216,-0.280026128127,-0.779769807342
466,7,-0.296980592873,-0.136112843656,-0.62136475177,-0.432215958834,-0.318942844868,0.0241748,0.0771222179417,cdm_run_v31531519397510,-1.0544581883,shape,0.0128434,0,-0.866471234138,0.350823727617,-0.403725211355,-0.0529014837383
467,7,-0.47879041126,-0.758547845345,-0.667309002996,-0.774946331978,-0.619317770004,0.00695008,0.0157557404673,cdm_run_v31528398599237,-1.9046472596,square,0.00964012,0,-0.866471234138,-1.22388052899,-0.742559587218,-1.96644011621
468,7,-0.452928243462,-0.583686274672,-0.525441024288,-0.688744068146,-0.488083064556,0.00940027,0.0329955142729,cdm_run_v31528398599237,-1.56205554242,shape,0.0195313,3,-0.816496580928,-0.827816793701,-0.60602307483,-1.43383986853
469,10,-0.497329719952,-0.378739862023,-0.514903312513,-0.657212793827,-0.480734616518,0.00519366,0.0532013821646,cdm_run_v31529097221520,-1.39097289449,shape,0.020266,2,0.40961596026,-0.682943634573,-0.537839791616,-1.22078342619
470,8,-0.372697037101,-0.717859904998,-0.584823403887,-0.801383137703,-0.498386621475,0.0170014,0.0197672044242,cdm_run_v31526579643155,-1.67538034599,square,0.0153911,4,1.70085094109,-1.34534671282,-0.651187545159,-1.99653425798
471,4,-0.342066994233,-0.626180272712,-0.604626614243,-0.511452376842,-0.435550451279,0.0199033,0.0288059893162,cdm_run_v31529263799251,-1.57287388119,shape,0.0140104,4,1.70085094109,-0.0132348283007,-0.610334615859,-0.62356944416
472,5,-0.391235079172,-0.596256264069,-0.649954408612,-0.750417113304,-0.410715311766,0.0152451,0.0317562266861,cdm_run_v31527888854913,-1.63744575185,square,0.0108501,3,1.04341251546,-1.11117891839,-0.63606909097,-1.74724800936
473,5,-0.483276779991,-0.408577489331,-0.362494466597,-0.577533006668,-0.362295627594,0.00652504,0.0502596612152,cdm_run_v31527888854913,-1.25434873592,shape,0.0308921,2,0.40961596026,-0.316847980855,-0.483389595702,-0.800237576558
474,10,0.242142571441,0.0892552484565,0.587384080944,-0.507681250572,-0.23343102634,0.0752515,0.0993414792469,cdm_run_v31531611702316,0.918781900842,shape,0.0971186,2,0.278543007266,0.00409193657019,0.382689948049,0.386781884619
475,4,0.30736928942,0.376611635908,0.0784916314558,-0.220427334309,-0.11457759887,0.0814311,0.127672227405,cdm_run_v31528673343531,0.762472556783,shape,0.0616381,0,-1.26891814421,1.32390482773,0.320394417768,1.6442992455
476,7,-0.523763133458,-0.701596649959,-0.34694391929,-0.799089789391,-0.317729979753,0.00268935,0.021370614694,cdm_run_v31527789844695,-1.57230370271,square,0.0319763,3,1.052273583,-1.33480972622,-0.610107376912,-1.94491710313
477,7,-0.446156786347,0.0961608450197,-0.343375411478,-0.333034753799,-0.232083529234,0.0100418,0.100022308787,cdm_run_v31527789844695,-0.693371352805,shape,0.0322251,0,-0.987829161147,0.806520327575,-0.259817654005,0.546702673571
478,5,-0.46570527468,-0.650782678194,-0.391914576021,-0.702624320984,-0.385904043913,0.00818977,0.0263804140228,cdm_run_v31527979692326,-1.50840252889,square,0.0288409,4,1.16482080671,-0.891590812404,-0.584640201343,-1.47623101375
479,5,-0.517778141933,0.818979417055,-0.343153096883,-0.479579627514,-0.319540709257,0.00325637,0.171285700946,cdm_run_v31527979692326,-0.0419518217611,shape,0.0322406,3,1.052273583,0.133207267205,-0.000200896183856,0.133006371021
480,8,-0.0207127845416,-0.634355388291,-0.721738643718,-0.791411101818,-0.466921269894,0.0503485,0.0279999966508,cdm_run_v31528583580541,-1.37680681655,square,0.00584523,4,1.85495558304,-1.29952933395,-0.532194042525,-1.83172337648
481,8,-0.465891995607,1.60077446508,-0.341053299682,-0.539171397686,-0.360922515392,0.00817208,0.248363641733,cdm_run_v31528583580541,0.793829169787,shape,0.032387,3,1.052273583,-0.140592260068,0.332891283178,0.19229902311
482,8,-0.339221320862,-0.762005404827,-0.469353203549,-0.743216872215,-0.424823880196,0.0201729,0.0154148562858,cdm_run_v31529092723854,-1.57057992924,square,0.0234418,3,1.52668453701,-1.07809678975,-0.609420384186,-1.68751717394
483,8,-0.544856518442,-0.632058210823,-0.54725940887,-0.606418013573,-0.43257689476,0.000690956,0.0282264776311,cdm_run_v31529092723854,-1.72417413814,shape,0.0180101,3,1.052273583,-0.449562636135,-0.670633824425,-1.12019646056
484,5,-0.548330625423,-0.386408373304,-0.564374764065,-0.728454351425,-0.312225461006,0.000361818,0.052445336114,cdm_run_v31526157427450,-1.49911376279,square,0.0168168,3,0.933406473358,-1.01026911486,-0.580938256245,-1.5912073711
485,5,-0.475641487903,0.178913380766,-0.40415622159,-0.627003490925,-0.38101926446,0.00724841,0.108180962473,cdm_run_v31526157427450,-0.700884328728,shape,0.0279874,3,1.35866875035,-0.544144387128,-0.262811875636,-0.806956262764
486,5,-0.549230907393,-0.695914406031,0.378609162475,-0.691187620163,-0.251522749662,0.000276525,0.0219308326976,cdm_run_v31526766708947,-0.866536150949,square,0.0825626,2,0.278543007266,-0.839043904176,-0.32883075742,-1.1678746616
487,5,-0.491812005727,0.0693282231972,-0.406036572773,-0.578214883804,-0.371961921453,0.00571641,0.0973768542766,cdm_run_v31526766708947,-0.828520355303,shape,0.0278563,2,0.384774151605,-0.319980924162,-0.313679941178,-0.63366086534
488,8,-0.530578816727,-0.86809845094,-0.508619698074,-0.694085001945,-0.51118606329,0.00204363,0.00495503878391,cdm_run_v31526074471797,-1.90729696574,square,0.0207041,4,1.82600415874,-0.852356174645,-0.743615601176,-1.59597177582
489,8,-0.415361027338,-0.332994817749,-0.668256780312,-0.511622905731,-0.451778650284,0.0129594,0.0577114309591,cdm_run_v31526074471797,-1.4166126254,shape,0.00957404,2,0.160579129181,-0.0140183379877,-0.548058250678,-0.562076588666
490,10,-0.290004682148,-0.816016850236,-0.545348937646,-0.798389315605,-0.56205034256,0.0248357,0.0100898148935,cdm_run_v31530654111783,-1.65137047003,square,0.0181433,4,2.66859492242,-1.331591339,-0.641618648535,-1.97320998754
491,10,-0.461784451866,-0.0278975421589,-0.434946075773,-0.653750777245,-0.441804349422,0.00856123,0.087791270684,cdm_run_v31530654111783,-0.924628069797,shape,0.0258407,4,1.82600415874,-0.667037100822,-0.351982712356,-1.01901981318
492,8,-0.505304782907,-0.137396382965,-0.722147702572,-0.644690871239,-0.511554181576,0.0044381,0.0769956725419,cdm_run_v31531779637393,-1.36484886844,shape,0.00581671,4,1.89153749908,-0.625410581347,-0.527428321558,-1.1528389029
493,9,0.246679182773,-0.667945757514,-0.438477292105,-0.437639772892,-0.273499161005,0.0756813,0.0246882891944,cdm_run_v31528839599186,-0.859743866845,square,0.0255945,2,0.188011312169,0.325903546175,-0.326123760327,-0.000220214151624
494,9,-0.371256256629,0.990853220324,-0.51371715658,-0.39396867156,-0.247863531113,0.0171379,0.188230907832,cdm_run_v31528839599186,0.105879807115,shape,0.0203487,0,-1.26891814421,0.526554187458,0.0587159252547,0.585270112713
495,3,-0.424405751047,0.930101739859,-0.358373758018,-0.363321095705,-0.0435586348176,0.0121025,0.182241359771,cdm_run_v31527965399261,0.147322230793,square,0.0311794,0,-1.26891814421,0.667367117782,0.0752323899275,0.74259950771
